player_id,name,position,projected_war,marcel_war,statcast_adjustment,age,prior_3yr_war,prior_3yr_pa_or_ip,actual_war
669222,Nick Senzel,batter,-0.126,-0.126,0.0,29.0,-1.58,874.0,-1.42
676701,Alan Trejo,batter,-0.128,0.248,-0.376,28.0,0.27,402.0,-0.77
592696,Eddie Rosario,batter,-0.13,-0.13,0.0,32.0,0.38,1281.0,-1.62
594835,Marco Gonzales,pitcher,-0.131,-0.131,0.0,32.0,1.54,376.1,0.44
645801,Mike Ford,batter,-0.134,0.322,-0.456,31.0,0.32,472.0,-0.65
668676,Zach Plesac,pitcher,-0.135,-0.135,0.0,29.0,-0.34,295.5,-0.29
676969,Brett de Geus,pitcher,-0.143,-0.143,0.0,26.0,-1.64,50.0,-0.24
628708,Yunior Marte,pitcher,-0.147,-0.147,0.0,29.0,-0.68,87.1,-0.65
670046,Kenny Rosenberg,pitcher,-0.152,0.344,-0.496,28.0,0.79,43.2,-0.29
596117,Garrett Stubbs,batter,-0.155,0.345,-0.5,31.0,1.01,284.0,0.29
621545,Zach Remillard,batter,-0.159,0.341,-0.5,30.0,0.09,160.0,0.24
676534,Calvin Faucher,pitcher,-0.165,-0.165,0.0,28.0,-0.81,46.3,0.88
622569,Pablo Reyes,batter,-0.167,0.306,-0.473,30.0,0.91,288.0,-0.65
545121,Ildemaro Vargas,batter,-0.167,0.219,-0.386,32.0,1.93,591.0,-0.49
607067,Colin Rea,pitcher,-0.169,-0.58,0.411,33.0,0.52,130.2,1.11
645444,José Herrera,batter,-0.169,0.106,-0.274,27.0,-0.42,248.0,-0.24
650671,José Quijada,pitcher,-0.17,0.162,-0.332,28.0,0.5,74.4,0.28
553869,Elías Díaz,batter,-0.172,0.328,-0.5,33.0,4.11,1278.0,1.21
608638,J. T. Chargois,pitcher,-0.188,-0.188,0.0,33.0,2.96,122.1,0.84
656353,Tucker Davidson,pitcher,-0.191,-0.191,0.0,28.0,-0.81,125.1,0.37
643410,Mark Leiter,pitcher,-0.197,-0.197,0.0,33.0,1.71,131.3,-0.47
572955,Pierce Johnson,pitcher,-0.199,-0.597,0.398,33.0,1.35,141.5,0.74
623149,Paul Sewald,pitcher,-0.209,-0.209,0.0,34.0,4.3,201.5,0.17
657044,Ryan Thompson,pitcher,-0.21,-0.21,0.0,32.0,0.94,118.3,0.99
657265,Peter Strzelecki,pitcher,-0.212,0.288,-0.5,29.0,0.59,72.0,0.21
542881,Tyler Anderson,pitcher,-0.215,0.285,-0.5,34.0,5.78,491.2,2.92
571948,Hoby Milner,pitcher,-0.216,-0.216,0.0,33.0,2.03,151.6,-0.57
672391,Kaleb Ort,pitcher,-0.231,-0.609,0.378,32.0,-0.75,51.2,0.56
622072,Alex Wood,pitcher,-0.235,-0.235,0.0,33.0,2.46,370.5,-0.18
642180,Tyler Wade,batter,-0.24,0.051,-0.292,29.0,-0.45,363.0,-0.66
663978,Chris Paddack,pitcher,-0.246,0.028,-0.274,28.0,-0.35,138.4,0.49
657240,Julian Merryweather,pitcher,-0.256,-0.256,0.0,32.0,0.42,111.2,-0.37
607625,Seth Lugo,pitcher,-0.257,-0.257,0.0,34.0,3.51,259.2,5.04
668843,Conner Capel,batter,-0.27,0.23,-0.5,27.0,0.42,145.0,-0.06
608648,Tyler Duffey,pitcher,-0.275,-0.775,0.5,33.0,0.9,108.1,-0.02
676946,Matthew Batten,batter,-0.277,0.223,-0.5,29.0,0.23,161.0,0.05
571863,Matt Koch,pitcher,-0.288,-0.788,0.5,33.0,0.34,42.3,-0.45
450203,Charlie Morton,pitcher,-0.292,-0.292,0.0,40.0,8.53,539.2,1.07
502171,Alex Cobb,pitcher,-0.306,-0.306,0.0,36.0,6.59,393.4,0.22
622251,Josh Staumont,pitcher,-0.313,0.187,-0.5,30.0,0.78,122.4,0.23
527054,Julio Teherán,pitcher,-0.315,-0.586,0.271,33.0,0.74,76.2,-0.2
670124,Adam Oller,pitcher,-0.315,-0.614,0.299,29.0,-1.94,93.3,0.23
628452,Raisel Iglesias,pitcher,-0.316,-0.002,-0.314,34.0,5.41,191.1,2.86
570632,José Ureña,pitcher,-0.322,-0.625,0.302,32.0,-0.76,241.4,0.39
571760,Andrew Heaney,pitcher,-0.324,-0.324,0.0,33.0,1.73,362.5,0.36
542364,Rafael Ortega,batter,-0.327,-0.327,0.0,33.0,2.28,837.0,-0.22
641511,Jason Delay,batter,-0.338,0.122,-0.46,29.0,-0.46,354.0,0.08
592348,Niko Goodrum,batter,-0.34,-0.34,0.0,32.0,-0.43,370.0,-0.83
668674,Lucas Erceg,pitcher,-0.343,0.157,-0.5,29.0,-0.02,55.0,1.24
571945,Miles Mikolas,pitcher,-0.345,-0.345,0.0,35.0,4.5,451.5,-0.48
548389,Ross Stripling,pitcher,-0.348,-0.348,0.0,34.0,3.72,324.2,-1.1
642232,Ryan Yarbrough,pitcher,-0.35,-0.35,0.0,32.0,-0.26,324.2,1.33
592325,Ben Gamel,batter,-0.355,-0.355,0.0,32.0,-0.31,838.0,0.19
663687,Hogan Harris,pitcher,-0.356,-0.356,0.0,27.0,-0.76,63.0,1.91
541645,Avisaíl García,batter,-0.367,-0.651,0.284,33.0,1.36,1029.0,-0.18
643265,Garrett Cooper,batter,-0.368,-0.368,0.0,33.0,1.73,1176.0,-0.79
571656,Buck Farmer,pitcher,-0.384,-0.384,0.0,33.0,1.56,157.1,1.68
608723,Austin Voth,pitcher,-0.391,-0.391,0.0,32.0,0.08,192.5,-0.16
519317,Giancarlo Stanton,batter,-0.395,-0.672,0.277,34.0,3.01,1485.0,0.8
663158,Robert Suarez,pitcher,-0.409,-0.409,0.0,33.0,1.5,83.4,2.05
608701,Rob Refsnyder,batter,-0.415,-0.415,0.0,33.0,1.55,577.0,0.94
543257,Robbie Grossman,batter,-0.418,-0.418,0.0,34.0,3.63,1591.0,-0.23
592741,Chasen Shreve,pitcher,-0.422,-0.746,0.324,33.0,0.94,126.4,0.09
663432,Tanner Rainey,pitcher,-0.425,-0.028,-0.398,31.0,-0.73,62.2,0.11
663897,Luke Williams,batter,-0.431,0.069,-0.5,27.0,-0.4,263.0,0.22
674370,Osvaldo Bido,pitcher,-0.449,0.009,-0.458,28.0,-0.24,50.2,1.61
677976,Randy Dobnak,pitcher,-0.454,-0.454,0.0,29.0,-1.28,50.2,0.0
664901,Danny Mendick,batter,-0.474,0.026,-0.5,30.0,-0.68,361.0,-0.31
656730,Trevor Megill,pitcher,-0.484,-0.128,-0.355,30.0,-1.17,103.4,1.23
649557,Aledmys Díaz,batter,-0.485,-0.485,0.0,33.0,1.7,1020.0,-0.59
656793,Nick Nelson,pitcher,-0.489,0.011,-0.5,28.0,-0.56,88.4,-0.01
622110,Matt Duffy,batter,-0.517,-0.517,0.0,33.0,1.45,778.0,0.23
613564,Jason Vosler,batter,-0.518,-0.018,-0.5,30.0,-1.2,258.0,-0.13
502110,J. D. Martinez,batter,-0.522,-0.522,0.0,36.0,6.3,1759.0,0.48
642701,Dennis Santana,pitcher,-0.537,-0.157,-0.38,28.0,-0.94,122.6,0.85
607200,Erick Fedde,pitcher,-0.538,-0.538,0.0,31.0,-1.66,260.1,5.56
643256,Adam Cimber,pitcher,-0.544,-0.544,0.0,33.0,1.96,162.6,-0.68
669912,Kirby Snead,pitcher,-0.559,-0.059,-0.5,29.0,-0.54,62.6,0.02
643338,Chad Green,pitcher,-0.568,-0.568,0.0,33.0,2.11,113.2,0.76
595284,Andrew Knapp,batter,-0.57,-0.57,0.0,32.0,-1.67,205.0,-0.06
457759,Justin Turner,batter,-0.57,-0.57,0.0,39.0,7.88,1824.0,1.42
571882,Derek Law,pitcher,-0.572,-0.572,0.0,33.0,1.17,89.2,1.95
570257,Joely Rodríguez,pitcher,-0.578,-0.578,0.0,32.0,-0.66,107.2,-0.53
641941,Emilio Pagán,pitcher,-0.579,-0.579,0.0,33.0,0.73,197.2,0.32
571510,Matt Boyd,pitcher,-0.58,-0.58,0.0,33.0,1.6,162.4,0.67
608596,Tom Murphy,batter,-0.585,-0.236,-0.349,33.0,2.69,526.0,-0.44
543685,Anthony Rendon,batter,-0.609,-1.031,0.422,34.0,1.12,625.0,0.55
554431,Tyler Matzek,pitcher,-0.622,-0.122,-0.5,33.0,2.19,121.4,-0.46
657757,Gavin Sheets,batter,-0.628,-0.326,-0.302,28.0,-1.85,945.0,-1.0
571670,Dylan Floro,pitcher,-0.637,-0.374,-0.263,33.0,2.3,173.4,0.8
573009,Joe Mantiply,pitcher,-0.639,-0.639,0.0,33.0,0.99,145.4,0.55
656354,Austin Davis,pitcher,-0.644,-0.144,-0.5,31.0,-0.74,82.2,-0.25
554340,Yimi García,pitcher,-0.662,-0.662,0.0,33.0,1.0,195.3,0.49
543294,Kyle Hendricks,pitcher,-0.662,-0.662,0.0,34.0,2.35,402.1,-1.54
